time_tick,acc_X_value,acc_Y_value,acc_Z_value
19.562994,0.128244,-0.152187,-10.006325
19.597162,-0.123904,-0.235688,-9.487961
19.630454,-0.115973,-0.289559,-9.471950
19.662876,-0.080807,-0.190047,-10.283463
19.697181,-0.183313,0.057613,-9.701352
19.730502,-0.180320,0.173436,-9.670825
19.763744,-0.182564,0.247210,-9.399073
19.797111,-0.182415,0.150990,-9.424064
19.829547,-0.196032,0.025888,-9.630870
19.863750,-0.166553,-0.073624,-9.692074
19.897095,-0.193638,-0.006734,-9.987470
19.929695,-0.257087,0.138120,-9.434090
19.963123,-0.263222,0.145303,-9.149469
19.996813,-0.248258,-0.084848,-10.073664
20.030415,-0.168797,-0.324426,-10.178414
20.063764,-0.153234,-0.252897,-10.121101
20.097114,-0.098615,-0.196631,-10.483835
20.130412,-0.221920,-0.245863,-10.249345
20.163024,-0.264120,-0.311706,-9.701951
20.197123,-0.181367,-0.396255,-10.297530
20.230430,-0.203365,-0.458057,-10.709048
20.263797,-0.123755,-0.335350,-9.347596
20.297173,-0.001945,-0.314699,-8.816065
20.329739,-0.017209,-0.364979,-9.983878
20.363515,-0.147099,-0.397302,-9.541983
20.397224,-0.080508,-0.329364,-8.724483
20.430675,0.036962,-0.498760,-10.365468
20.463806,-0.180769,-0.339241,-9.307791
20.496315,-0.183911,-0.352559,-8.978876
20.530517,-0.067489,-0.457309,-10.574968
20.563836,-0.171042,-0.383086,-9.631319
20.596277,-0.132883,-0.428727,-9.190920
20.630508,-0.065394,-0.621318,-10.806615
20.664093,-0.054620,-0.385031,-10.046728
20.697177,0.022746,-0.332207,-8.238293
20.730500,0.063748,-0.720680,-9.867456
20.763837,-0.198875,-0.561610,-10.213131
20.796890,-0.218030,-0.372910,-9.080184
20.830521,-0.045641,-0.347471,-9.661697
20.863834,-0.189598,-0.334452,-10.156566
20.896489,-0.242272,-0.334452,-9.694768
