time_tick,acc_X_value,acc_Y_value,acc_Z_value
14.625503,-0.031874,-0.293300,-9.765848
14.658934,0.151888,-0.158173,-9.708086
14.691631,0.102206,-0.273547,-9.666485
14.725572,0.049981,-0.242272,-9.636856
14.759008,0.218030,-0.135577,-9.692823
14.791589,0.027235,-0.282526,-9.768542
14.825502,0.214588,-0.190645,-9.791437
14.858559,0.141113,-0.097866,-9.844261
14.891321,0.118368,-0.242272,-9.930156
14.925592,0.163709,-0.192441,-9.903819
14.960331,0.093377,-0.250353,-9.922076
14.992144,0.017508,-0.270854,-9.876434
15.025476,0.052375,-0.248557,-9.772882
15.058821,0.251251,-0.135277,-9.756421
15.092165,0.147099,-0.107593,-9.610369
15.124620,0.320086,-0.220274,-9.798171
15.158394,0.015413,-0.118816,-9.897235
15.192108,-0.013917,-0.118816,-9.711827
15.225461,0.041750,-0.105947,-9.858028
15.258129,-0.025888,-0.104002,-9.824359
15.292130,0.095472,-0.276989,-9.608574
15.325494,0.302578,-0.106396,-9.835582
15.358262,0.280132,-0.157275,-9.717514
15.392107,0.085446,-0.150990,-9.698659
15.424780,0.047287,-0.190346,-9.560239
15.458797,0.109988,-0.056415,-9.636108
15.492116,0.210548,-0.116273,-9.781860
15.524823,0.058959,0.092479,-10.134269
15.558842,0.128843,-0.037560,-9.950059
15.592144,0.021100,-0.040104,-10.036552
15.625504,0.085745,-0.128843,-10.087132
15.658851,0.000898,0.029031,-10.063189
15.692134,-0.009876,-0.067339,-9.904268
15.725498,0.035914,-0.012121,-9.752979
15.758474,0.132584,-0.238681,-9.622790
15.791688,-0.080807,-0.079311,-9.632816
15.825505,-0.036513,-0.002694,-9.615756
15.858846,0.102655,-0.128094,-9.518638
15.891555,0.032173,-0.049981,-9.697162
15.925519,0.106097,-0.194386,-9.613063
15.958801,0.057014,-0.011074,-9.814333
15.991663,0.043247,0.001945,-9.853689
16.025548,0.093377,-0.179123,-9.927912
16.059657,-0.018705,-0.177776,-10.097158
16.091576,-0.064346,-0.069434,-9.891997
16.125498,0.127945,-0.144705,-9.930456
16.158920,0.188700,-0.043097,-10.089227
16.192164,0.077964,-0.119714,-9.777670
16.225547,0.016610,-0.314400,-9.688034
16.258918,0.071230,-0.100410,-9.667683
16.292171,0.031275,-0.251550,-9.447707
16.325542,0.148446,-0.082603,-9.449503
16.358691,0.265018,-0.181068,-9.488410
16.392381,0.061354,-0.102356,-9.459529
16.425456,-0.016610,-0.238082,-9.409399
16.458382,0.118517,-0.224614,-9.902622
16.492167,0.188700,-0.326970,-9.828549
16.525474,-0.124653,-0.118218,-10.087281
16.558832,0.096819,-0.183612,-10.217770
16.592169,0.027983,-0.138869,-10.195473
16.625072,0.053423,-0.267113,-10.035954
16.658822,-0.056565,-0.288212,-10.013807
16.692110,0.084249,-0.247210,-9.867456
16.724839,0.291355,-0.308264,-9.682348
16.758799,0.050879,-0.247509,-9.597949
16.792140,-0.011822,-0.260678,-9.512054
16.825504,0.291056,-0.307067,-9.566524
16.858799,0.256338,-0.149643,-9.499933
16.892166,0.189598,-0.280730,-9.632367
16.925498,0.134978,-0.224764,-9.771086
16.958804,0.156826,-0.254094,-9.908458
16.992225,-0.077515,-0.082902,-9.948113
17.025503,0.031874,-0.219377,-10.070671
17.058859,0.116721,-0.149493,-10.054510
17.092023,0.094724,-0.174035,-9.995251
17.130949,0.127645,-0.223567,-9.989415
17.158317,-0.269357,-0.095771,-9.870149
17.192165,-0.071230,-0.174933,-9.769140
17.225480,0.202467,-0.198427,-9.737715
17.258389,0.193638,-0.164757,-9.666336
17.291989,-0.017209,-0.190795,-9.545873
17.325411,-0.042199,-0.153683,-9.625483
17.358908,0.440549,-0.150242,-9.617103
