"","time_tick","acc_X_value","acc_Y_value","acc_Z_value","train","color"
"6270",208.997178,-0.011074,-0.34792,-9.65182,"A","blue"
"6271",209.029874,-0.143807,-0.496515,-8.378808,"A","blue"
"6272",209.06396,-0.339241,-0.856107,-8.588607,"A","blue"
"6273",209.097127,-0.293599,-1.017871,-9.29148,"A","blue"
"6274",209.130471,-0.372761,-0.424088,-9.228181,"A","blue"
"6275",209.163906,-0.584505,-0.088289,-9.221298,"A","blue"
"6276",209.197226,-0.692996,-0.131387,-9.483322,"A","blue"
"6277",209.230432,-0.532879,-0.07961,-10.019942,"A","blue"
"6278",209.263874,-0.11298,-0.356749,-11.208257,"A","blue"
"6279",209.297096,0.358993,-0.784877,-11.618278,"A","blue"
"6280",209.33047,0.458207,-0.700179,-11.211998,"A","blue"
"6281",209.363873,0.587797,-0.927637,-10.564792,"A","blue"
"6282",209.397095,0.450276,-1.103018,-10.553868,"A","blue"
"6283",209.430463,0.338792,-0.909231,-10.589633,"A","blue"
"6284",209.463836,0.120762,-0.481401,-9.738015,"A","blue"
"6285",209.496488,0.023644,-0.550985,-9.619049,"A","blue"
"6286",209.530444,-0.044294,-0.487986,-9.082429,"A","blue"
"6287",209.563414,-0.081256,-0.443242,-8.738101,"A","blue"
"6288",209.597072,-0.068985,-0.515221,-7.954869,"A","blue"
"6289",209.630462,-0.199324,-1.241737,-8.3821,"A","blue"
"6290",209.665758,-0.308414,-1.608811,-9.33338,"A","blue"
"6291",209.697098,-0.416157,-1.678545,-9.74834,"A","blue"
"6292",209.730457,-0.397901,-1.326884,-9.344155,"A","blue"
"6293",209.763845,-0.374856,-1.191307,-9.501579,"A","blue"
"6294",209.797173,-0.244367,-0.946043,-10.57826,"A","blue"
"6295",209.830466,-0.240476,-0.626106,-10.951619,"A","blue"
"6296",209.86388,-0.047586,-0.342233,-10.448819,"A","blue"
"6297",209.897107,-0.052525,-0.460002,-10.187093,"A","blue"
"6298",209.93046,-0.117619,-0.557719,-10.49461,"A","blue"
"6299",209.963907,0.039805,-0.33535,-11.475818,"A","blue"
"6300",209.997214,-0.11298,0.334602,-9.363159,"A","blue"
"6301",210.030462,-0.275044,0.219227,-9.291031,"A","blue"
"6302",210.063908,-0.019154,-0.18855,-10.095512,"A","blue"
"6303",210.097203,0.072876,-0.351661,-8.97319,"A","blue"
"6304",210.130467,-0.060755,-0.814955,-9.670526,"A","blue"
"6305",210.163947,-0.107444,-0.934071,-9.971458,"A","blue"
"6306",210.197107,-0.265018,-0.629997,-9.857131,"A","blue"
"6307",210.230461,-0.245265,-0.216384,-10.133371,"A","blue"
"6308",210.263842,-0.284322,0.070931,-9.838575,"A","blue"
"6309",210.296551,-0.384283,0.110736,-8.813521,"A","blue"
"6310",210.330462,-0.502202,-0.117021,-9.244941,"A","blue"
"6311",210.363905,-0.368271,-0.573881,-10.109129,"A","blue"
"6312",210.396536,-0.359891,-0.369618,-8.789428,"A","blue"
"6313",210.430489,-0.367822,-0.352708,-8.941765,"A","blue"
"6314",210.463882,-0.348219,-0.464941,-10.034009,"A","blue"
"6315",210.497096,-0.338343,-0.344628,-10.041341,"A","blue"
"6316",210.530466,-0.23883,-0.337146,-9.953351,"A","blue"
"6317",210.563836,-0.049981,-0.351511,-10.052864,"A","blue"
"6318",210.596552,0.165655,-0.413613,-9.79024,"A","blue"
"6319",210.630461,0.300333,-0.805378,-10.240216,"A","blue"
"6320",210.663917,0.273248,-1.032985,-10.648293,"A","blue"
"6321",210.696992,-0.007781,-0.811364,-9.66888,"A","blue"
"6322",210.730463,-0.199474,-1.207768,-9.904867,"A","blue"
"6323",210.763874,-0.250502,-1.199089,-10.408415,"A","blue"
"6324",210.798426,-0.347621,-0.869426,-9.711079,"A","blue"
"6325",210.830435,-0.372162,-0.999914,-9.841119,"A","blue"
"6326",210.863853,-0.321583,-0.987793,-10.140854,"A","blue"
"6327",210.896794,-0.309013,-0.701077,-9.64374,"A","blue"
"6328",210.930458,-0.327419,-0.893967,-9.936142,"A","blue"
"6329",210.963921,-0.0627,-1.030441,-10.365617,"A","blue"
"6330",210.996673,-0.006285,-0.755398,-10.004678,"A","blue"
"6331",211.030489,-0.019454,-0.738787,-10.520797,"A","blue"
"6332",211.063089,0.024392,-0.601415,-10.703511,"A","blue"
"6333",211.096766,0.006285,-0.443841,-10.61612,"A","blue"
"6334",211.129504,-0.019005,-0.322929,-10.838788,"A","blue"
"6335",211.163909,0.001347,-0.170144,-10.472313,"A","blue"
"6336",211.196934,0.055518,-0.004639,-9.120139,"A","blue"
"6337",211.230122,0.084249,0.040404,-8.794067,"A","blue"
"6338",211.26391,0.007482,-0.28073,-9.573557,"A","blue"
"6339",211.296596,-0.231198,-0.338792,-9.002819,"A","blue"
"6340",211.330224,-0.286417,-0.281778,-8.26044,"A","blue"
"6341",211.363836,-0.354205,-0.357198,-8.99818,"A","blue"
"6342",211.396564,-0.301231,-0.495318,-9.699108,"A","blue"
"6343",211.43049,-0.343431,-0.281179,-8.87652,"A","blue"
"6344",211.463907,-0.303925,-0.337146,-10.034457,"A","blue"
"6345",211.496576,-0.1884,-0.352559,-10.23034,"A","blue"
"6346",211.530262,-0.151888,-0.381141,-9.21606,"A","blue"
"6347",211.563879,-0.107893,-0.958463,-10.61163,"A","blue"
"6348",211.5971,-0.039206,-1.303989,-11.587452,"A","blue"
"6349",211.630165,0.112681,-0.838749,-11.860101,"A","blue"
"6350",211.663831,0.044594,-0.256638,-10.170333,"A","blue"
"6351",211.697081,-0.300184,0.117021,-10.523042,"A","blue"
"6352",211.730041,-0.287614,0.224913,-10.672685,"A","blue"
"6353",211.76391,-0.234191,0.081555,-9.622191,"A","blue"
"6354",211.79666,-0.05447,-0.353307,-8.833124,"A","blue"
"6355",211.829464,-0.102954,-0.82558,-9.275169,"A","blue"
"6356",211.863797,-0.216234,-0.72936,-9.299112,"A","blue"
"6357",211.89865,-0.225662,-0.568942,-8.86829,"A","blue"
"6358",211.93044,-0.348668,-0.41511,-8.84749,"A","blue"
"6359",211.963794,-0.342832,-0.432468,-9.674566,"A","blue"
"6360",211.997107,-0.246312,-0.455513,-10.025329,"A","blue"
"6361",212.029636,0.02499,-0.760785,-11.273052,"A","blue"
"6362",212.063846,-0.097866,-0.426931,-9.293126,"A","blue"
"6363",212.0969,-0.222669,-0.695091,-8.88101,"A","blue"
"6364",212.130466,-0.287015,-1.489097,-10.699471,"A","blue"
"6365",212.16384,0.044893,-1.298901,-10.356489,"A","blue"
"6366",212.196771,-0.00823,-1.138184,-10.539652,"A","blue"
"6367",212.230523,-0.01272,-0.864787,-10.333444,"A","blue"
"6368",212.263803,-0.035615,-0.46928,-9.209027,"A","blue"
"6369",212.297174,-0.115524,-0.591239,-10.248596,"A","blue"
"6370",212.330502,-0.06285,-0.546047,-10.68316,"A","blue"
"6371",212.364152,-0.078862,-0.337594,-8.849585,"A","blue"
"6372",212.397138,-0.046689,-0.470926,-8.701438,"A","blue"
"6373",212.430549,-0.07557,-0.832763,-10.188141,"A","blue"
"6374",212.463702,-0.07108,-0.555924,-10.960598,"A","blue"
"6375",212.496873,-0.049233,-0.307367,-10.137561,"A","blue"
"6376",212.530506,0.092928,-0.185258,-9.928211,"A","blue"
"6377",212.56476,0.080658,-0.275792,-10.287504,"A","blue"
"6378",212.597132,0.105498,-0.305721,-10.483536,"A","blue"
"6379",212.630621,0.079161,-0.523601,-9.824508,"A","blue"
"6380",212.663761,0.06285,-0.882893,-9.858178,"A","blue"
"6381",212.697134,0.037111,-1.117384,-9.833337,"A","blue"
"6382",212.730504,-0.009727,-0.98061,-10.130379,"A","blue"
"6383",212.762911,-0.14261,-0.418252,-10.040294,"A","blue"
"6384",212.797132,-0.327568,-0.071529,-8.706376,"A","blue"
"6385",212.830511,-0.363034,-0.127945,-8.72568,"A","blue"
"6386",212.863462,-0.192441,-0.338642,-10.336587,"A","blue"
"6387",212.897132,-0.049981,-0.002544,-9.450551,"A","blue"
"6388",212.930589,-0.034268,0.195883,-8.798856,"A","blue"
"6389",212.97481,0.059558,-0.216683,-9.870748,"A","blue"
"6390",212.997123,0.183013,-0.18855,-9.902921,"A","blue"
"6391",213.030456,0.443392,-0.334302,-9.517142,"A","blue"
"6392",213.063834,0.396105,-0.36468,-9.922076,"A","blue"
"6393",213.097126,0.279683,-0.486938,-11.308817,"A","blue"
"6394",213.130469,0.266215,-0.328317,-9.929408,"A","blue"
"6395",213.163819,0.051477,-0.34373,-9.264844,"A","blue"
"6396",213.197109,-0.158921,-0.810765,-10.438942,"A","blue"
"6397",213.230548,-0.32263,-1.050493,-10.707851,"A","blue"
"6398",213.263336,-0.296892,-0.830219,-10.136963,"A","blue"
"6399",213.297134,-0.302279,-0.822737,-9.794131,"A","blue"
"6400",213.330696,-0.27235,-0.61189,-10.256677,"A","blue"
"6401",213.363672,-0.096819,-0.336547,-9.586426,"A","blue"
"6402",213.397132,-0.030677,-0.337146,-9.381116,"A","blue"
"6403",213.430639,0.036513,-0.439202,-9.482125,"A","blue"
"6404",213.463267,0.026188,-0.533028,-9.034394,"A","blue"
"6405",213.497094,0.150242,-0.819894,-9.198851,"A","blue"
"6406",213.530507,0.131237,-0.729958,-9.200348,"A","blue"
"6407",213.563189,0.114626,-0.558019,-8.972142,"A","blue"
"6408",213.59713,0.152785,-0.609645,-9.447857,"A","blue"
"6409",213.630489,0.302877,-0.60366,-9.98717,"A","blue"
"6410",213.663005,0.343281,-0.568344,-10.14235,"A","blue"
"6411",213.697132,0.385929,-0.625208,-10.76681,"A","blue"
"6412",213.730584,0.370965,-0.341036,-10.215825,"A","blue"
"6413",213.76317,0.360789,-0.410171,-10.183352,"A","blue"
"6414",213.797128,0.379345,-0.756445,-11.107996,"A","blue"
"6415",213.830501,0.270554,-0.623861,-11.038562,"A","blue"
"6416",213.863071,-0.089038,-0.370965,-10.194276,"A","blue"
"6417",213.897132,-0.336547,-0.515221,-10.352748,"A","blue"
"6418",213.930662,-0.356449,-0.608897,-10.181108,"A","blue"
"6419",213.96306,-0.291205,-0.670849,-9.653317,"A","blue"
"6420",213.99713,-0.2514,-0.799991,-9.278312,"A","blue"
"6421",214.030506,-0.250652,-0.820193,-9.502626,"A","blue"
"6422",214.073925,-0.203814,-0.582261,-8.765336,"A","blue"
"6423",214.097154,-0.196481,-0.594681,-8.519622,"A","blue"
"6424",214.130467,-0.049083,-0.841442,-9.286093,"A","blue"
"6425",214.163806,0.084848,-0.820193,-9.745946,"A","blue"
"6426",214.196854,0.178823,-0.464641,-9.568469,"A","blue"
"6427",214.230519,0.338642,-0.371264,-9.803109,"A","blue"
"6428",214.263363,0.49442,-0.288811,-10.295435,"A","blue"
"6429",214.296632,0.481401,-0.132584,-10.464681,"A","blue"
"6430",214.330503,0.503848,-0.062551,-10.865425,"A","blue"
"6431",214.363282,0.485442,0.197978,-10.503289,"A","blue"
"6432",214.397085,0.233892,-0.029929,-10.008569,"A","blue"
"6433",214.430518,-0.010325,-0.343879,-9.394883,"A","blue"
"6434",214.463377,-0.051926,-0.395656,-9.049208,"A","blue"
"6435",214.4971,-0.247659,-0.664564,-8.588607,"A","blue"
"6436",214.530506,-0.329514,-0.950382,-8.957178,"A","blue"
"6437",214.563806,-0.329514,-1.086857,-9.690279,"A","blue"
"6438",214.597127,-0.235239,-0.560114,-9.041726,"A","blue"
"6439",214.630517,-0.273098,-0.484843,-8.961518,"A","blue"
"6440",214.664008,-0.236885,-0.778892,-9.858627,"A","blue"
"6441",214.69731,-0.233144,-0.985997,-10.503588,"A","blue"
"6442",214.730399,-0.175082,-0.95577,-10.684656,"A","blue"
"6443",214.763799,0.008679,-0.728911,-10.38971,"A","blue"
"6444",214.797128,0.181816,-0.612938,-10.377439,"A","blue"
"6445",214.830668,0.313951,-0.539014,-10.759178,"A","blue"
"6446",214.863762,0.499209,-0.327119,-10.598013,"A","blue"
"6447",214.897128,0.52375,-0.263521,-10.720421,"A","blue"
"6448",214.929968,0.517914,-0.278037,-10.823974,"A","blue"
"6449",214.963791,0.363483,-0.119565,-9.901126,"A","blue"
"6450",214.997164,0.116871,-0.343431,-9.439178,"A","blue"
"6451",215.029979,0.002394,-0.564603,-9.720955,"A","blue"
"6452",215.063801,-0.136474,-0.659925,-9.254369,"A","blue"
"6453",215.097173,-0.175382,-0.956518,-8.312366,"A","blue"
"6454",215.138787,-0.367822,-1.42505,-9.040828,"A","blue"
"6455",215.163788,-0.38578,-1.366539,-9.571612,"A","blue"
"6456",215.197103,-0.37321,-0.759288,-9.218006,"A","blue"
"6457",215.23044,-0.349865,-0.512377,-8.944907,"A","blue"
"6458",215.263005,-0.315896,-0.487986,-9.168324,"A","blue"
"6459",215.29713,-0.040104,-0.410321,-10.157464,"A","blue"
"6460",215.330432,0.197978,-0.438603,-10.327907,"A","blue"
"6461",215.362997,0.466736,-0.323229,-10.72087,"A","blue"
"6462",215.397068,0.26831,-0.244666,-9.351936,"A","blue"
"6463",215.430454,-0.144705,-0.390568,-9.8908,"A","blue"
"6464",215.463823,0.247809,-0.559814,-11.816705,"A","blue"
"6465",215.49652,0.374107,-0.489033,-11.247014,"A","blue"
"6466",215.530517,0.480653,-0.442494,-8.651158,"A","blue"
"6467",215.563806,0.208453,-0.446834,-9.515496,"A","blue"
"6468",215.597207,-0.064047,-0.318889,-10.585443,"A","blue"
"6469",215.630445,-0.235688,-0.053423,-8.56212,"A","blue"
"6470",215.663188,-0.333554,-0.219377,-8.517677,"A","blue"
"6471",215.69713,-0.3352,-0.57418,-9.336822,"A","blue"
"6472",215.730494,-0.363632,-0.583159,-8.834471,"A","blue"
"6473",215.763795,-0.196332,-0.898606,-9.855634,"A","blue"
"6474",215.797125,0.088738,-0.937214,-10.154321,"A","blue"
"6475",215.830383,0.091581,-0.754949,-8.74259,"A","blue"
"6476",215.863277,0.028731,-1.242336,-10.182454,"A","blue"
"6477",215.896469,0.11747,-1.272414,-11.267366,"A","blue"
"6478",215.930699,0.093976,-0.505344,-10.110476,"A","blue"
"6479",215.963798,0.02095,-0.590341,-10.451063,"A","blue"
"6480",215.996788,0.129591,-0.571337,-11.271406,"A","blue"
"6481",216.030506,0.363632,-0.320386,-11.275596,"A","blue"
"6482",216.063805,0.158023,-0.212194,-10.844175,"A","blue"
"6483",216.097138,-0.13827,0.102356,-10.518403,"A","blue"
"6484",216.130503,-0.244966,0.010625,-9.464318,"A","blue"
"6485",216.164976,-0.24317,-0.309462,-8.888791,"A","blue"
"6486",216.197186,-0.265766,-0.618474,-8.825791,"A","blue"
"6487",216.233041,-0.306319,-0.823036,-9.235065,"A","blue"
"6488",216.262948,-0.281329,-0.468682,-8.211806,"A","blue"
"6489",216.297129,-0.293899,-0.354354,-8.075781,"A","blue"
"6490",216.330448,-0.31425,-0.359742,-8.531743,"A","blue"
"6491",216.362887,-0.274894,-0.43187,-10.069923,"A","blue"
"6492",216.397171,-0.166702,-0.505195,-10.650238,"A","blue"
"6493",216.430516,0.239578,-0.333554,-9.556498,"A","blue"
"6494",216.463692,0.413314,-0.430523,-8.150004,"A","blue"
"6495",216.497248,0.409423,-0.937214,-8.996833,"A","blue"
"6496",216.530394,0.799093,-1.481316,-13.438685,"A","blue"
"6497",216.563051,0.782184,-0.772008,-12.784745,"A","blue"
"6498",216.597173,-0.036064,-0.129142,-9.525073,"A","blue"
"6499",216.638105,-0.366326,-0.355701,-10.806765,"A","blue"
"6500",216.663852,-0.478857,-0.467634,-11.633243,"A","blue"
"6501",216.697014,-0.394608,-0.665163,-9.584182,"A","blue"
"6502",216.730443,-0.321283,-0.792659,-8.120973,"A","blue"
"6503",216.763793,-0.339989,-0.837701,-6.665546,"A","blue"
"6504",216.797142,-0.358395,-1.340053,-7.835604,"A","blue"
"6505",216.830065,-0.376053,-1.267775,-9.127472,"A","blue"
"6506",216.863838,-0.272949,-0.526893,-9.76914,"A","blue"
"6507",216.896713,-0.092629,-0.34358,-9.771235,"A","blue"
"6508",216.930463,0.182564,-0.32697,-11.74772,"A","blue"
"6509",216.963837,0.323378,-0.195284,-11.89018,"A","blue"
"6510",216.997051,0.054919,-0.324127,-11.368524,"A","blue"
"6511",217.030468,-0.097717,-0.860148,-11.114431,"A","blue"
"6512",217.063836,-0.198277,-1.22393,-11.142563,"A","blue"
"6513",217.09663,-0.081406,-1.377613,-10.961196,"A","blue"
"6514",217.130464,-0.010026,-1.16512,-10.809758,"A","blue"
"6515",217.16302,-0.06689,-0.613087,-9.605281,"A","blue"
"6516",217.196783,-0.206956,-0.231647,-8.09718,"A","blue"
"6517",217.230509,-0.335649,-0.313951,-7.881095,"A","blue"
"6518",217.263779,-0.13408,-0.436957,-8.408886,"A","blue"
"6519",217.297127,-0.141562,-0.452371,-7.517313,"A","blue"
"6520",217.330621,-0.237932,-0.385929,-7.119263,"A","blue"
"6521",217.375597,-0.24302,-0.446983,-7.683567,"A","blue"
"6522",217.397114,-0.299735,-0.353157,-7.991382,"A","blue"
"6523",217.430469,-0.367523,-0.441896,-10.149234,"A","blue"
"6524",217.463804,-0.282676,-0.651994,-12.025008,"A","blue"
"6525",217.497126,0.104451,-0.011074,-12.449395,"A","blue"
"6526",217.530572,0.046539,-0.094874,-11.792762,"A","blue"
"6527",217.564194,-0.08395,-0.462546,-12.90835,"A","blue"
"6528",217.597127,0.275343,-0.540211,-11.737544,"A","blue"
"6529",217.630511,0.449228,-0.899653,-10.010515,"A","blue"
"6530",217.662901,0.3774,-0.854611,-9.664839,"A","blue"
"6531",217.697187,-0.122408,-0.625807,-9.120887,"A","blue"
"6532",217.73035,-0.364381,-0.351661,-8.251911,"A","blue"
"6533",217.763798,-0.379943,-0.364231,-8.325236,"A","blue"
"6534",217.797131,-0.382637,-0.422891,-8.377162,"A","blue"
"6535",217.830431,-0.386228,-0.503399,-8.160778,"A","blue"
"6536",217.864047,-0.345675,-0.756146,-8.840007,"A","blue"
"6537",217.897138,-0.243768,-0.866732,-9.104875,"A","blue"
"6538",217.93089,-0.05866,-1.004254,-8.924107,"A","blue"
"6539",217.963661,0.241524,-1.585018,-10.189936,"A","blue"
"6540",217.996708,0.376651,-1.644426,-11.284724,"A","blue"
"6541",218.030503,0.366326,-0.79191,-11.819099,"A","blue"
"6542",218.063819,0.207405,-0.292253,-10.488624,"A","blue"
"6543",218.09695,-0.065993,-0.425285,-12.142478,"A","blue"
"6544",218.130568,-0.140664,-0.324426,-12.753919,"A","blue"
"6545",218.163272,-0.002843,-0.304074,-9.992857,"A","blue"
"6546",218.197128,-0.126598,-0.459254,-9.087966,"A","blue"
"6547",218.230612,-0.190645,-0.828723,-9.916988,"A","blue"
"6548",218.26323,-0.194087,-0.451473,-9.197804,"A","blue"
"6549",218.297136,-0.309911,-0.216234,-7.944694,"A","blue"
"6550",218.330526,-0.307217,-0.281628,-7.81615,"A","blue"
"6551",218.363412,-0.316196,-0.404784,-8.113491,"A","blue"
"6552",218.397132,-0.384133,-0.62042,-8.842402,"A","blue"
"6553",218.430502,-0.279533,-0.598273,-10.098355,"A","blue"
"6554",218.469583,-0.184061,-0.12151,-9.157699,"A","blue"
"6555",218.497106,-0.309162,-0.087541,-9.331734,"A","blue"
"6556",218.530519,-0.366625,-0.319039,-11.379448,"A","blue"
"6557",218.563774,-0.310509,-0.297191,-11.691454,"A","blue"
"6558",218.597132,-0.197229,-0.044743,-9.593909,"A","blue"
"6559",218.630501,-0.098016,-0.19274,-9.146027,"A","blue"
"6560",218.66385,0.024841,-0.496366,-10.518702,"A","blue"
"6561",218.697124,0.210398,-0.358096,-10.457947,"A","blue"
"6562",218.730579,0.185557,-0.33939,-9.356874,"A","blue"
"6563",218.763387,0.000748,-0.128843,-9.265891,"A","blue"
"6564",218.797134,-0.147249,-0.23464,-9.842316,"A","blue"
"6565",218.830508,-0.102206,-0.323528,-9.03993,"A","blue"
"6566",218.863366,-0.205759,-0.445786,-9.486764,"A","blue"
"6567",218.897037,-0.223716,-0.964299,-10.002733,"A","blue"
"6568",218.930614,-0.185707,-1.049446,-9.74834,"A","blue"
"6569",218.963312,-0.206956,-1.187716,-9.645984,"A","blue"
"6570",218.997128,-0.299884,-1.470841,-10.040443,"A","blue"
"6571",219.030541,-0.354354,-1.284535,-10.563595,"A","blue"
"6572",219.063425,-0.239429,-0.789815,-10.130977,"A","blue"
"6573",219.097133,0.077066,-0.454615,-9.247036,"A","blue"
"6574",219.130502,0.192142,-0.772457,-9.753578,"A","blue"
"6575",219.163385,0.293749,-0.938411,-10.661162,"A","blue"
"6576",219.197137,0.25993,-0.75031,-9.645236,"A","blue"
"6577",219.230819,0.098764,-1.067702,-9.434689,"A","blue"
"6578",219.263175,-0.034119,-1.513788,-10.113619,"A","blue"
"6579",219.297134,-0.21354,-1.550151,-10.475605,"A","blue"
"6580",219.33048,-0.205759,-1.168113,-10.048973,"A","blue"
"6581",219.363531,-0.172538,-0.823335,-9.207979,"A","blue"
"6582",219.396297,-0.315148,-0.811813,-9.801463,"A","blue"
"6583",219.430507,-0.179871,-0.342383,-10.803173,"A","blue"
"6584",219.46298,-0.089187,-0.194685,-9.957691,"A","blue"
"6585",219.497128,-0.249305,-0.107893,-9.318566,"A","blue"
"6586",219.530675,-0.20127,-0.199773,-9.003418,"A","blue"
"6587",219.570335,-0.208602,-0.035316,-8.886546,"A","blue"
"6588",219.59711,-0.118966,-0.131087,-9.562184,"A","blue"
"6589",219.630463,0.223866,0.132584,-9.86162,"A","blue"
"6590",219.663514,0.013318,0.458656,-8.753065,"A","blue"
"6591",219.696148,-0.111484,0.467784,-8.765485,"A","blue"
"6592",219.730503,-0.212343,0.069434,-11.128946,"A","blue"
"6593",219.763374,-0.29345,0.258134,-11.377054,"A","blue"
"6594",219.797137,-0.235089,0.669503,-9.753877,"A","blue"
"6595",219.830611,-0.324576,0.244517,-9.66469,"A","blue"
"6596",219.863364,-0.082154,-0.668305,-10.679718,"A","blue"
"6597",219.896853,0.039955,-0.904592,-10.496705,"A","blue"
"6598",219.930604,0.041152,-0.729958,-8.932636,"A","blue"
"6599",219.963305,0.103852,-1.0267,-8.946703,"A","blue"
"6600",219.997128,0.059259,-1.104964,-8.953287,"A","blue"
"6601",220.030503,-0.041601,-1.016225,-8.943261,"A","blue"
"6602",220.06322,-0.231348,-0.755847,-9.215462,"A","blue"
"6603",220.096707,-0.357796,-0.561011,-8.935779,"A","blue"
"6604",220.130577,-0.389072,-0.635384,-8.966306,"A","blue"
"6605",220.163606,-0.437257,-0.789067,-10.17183,"A","blue"
"6606",220.197147,-0.365727,-0.70392,-10.141153,"A","blue"
"6607",220.230578,-0.317692,-0.832314,-9.972954,"A","blue"
"6608",220.263227,-0.105199,-1.195498,-10.803173,"A","blue"
"6609",220.297129,0.022446,-1.090598,-10.670141,"A","blue"
"6610",220.330509,0.089038,-0.970435,-10.466177,"A","blue"
"6611",220.363223,0.191543,-0.944247,-11.347425,"A","blue"
"6612",220.397133,0.146949,-0.673244,-11.037813,"A","blue"
"6613",220.430514,0.01242,-0.428577,-10.186195,"A","blue"
"6614",220.463143,-0.18451,-0.542007,-10.551474,"A","blue"
"6615",220.497133,-0.258583,-0.419,-9.658255,"A","blue"
"6616",220.530504,-0.279832,-0.395057,-9.01509,"A","blue"
"6617",220.563047,-0.283124,-0.643165,-9.204987,"A","blue"
"6618",220.596699,-0.215037,-0.692248,-9.215013,"A","blue"
"6619",220.630509,-0.177477,-0.409124,-8.571398,"A","blue"
"6620",220.673213,-0.189747,-0.380243,-8.555237,"A","blue"
"6621",220.697119,-0.234341,-0.447881,-8.867991,"A","blue"
"6622",220.730502,-0.279982,-0.418551,-9.225787,"A","blue"
"6623",220.763566,-0.197379,-0.439801,-9.641645,"A","blue"
