time_tick,lac_X_value,lac_Y_value,lac_Z_value
63.423924,-0.047960,-0.113194,-0.380380
63.453953,-0.194072,0.123138,-0.144379
63.493988,-0.153575,-0.137003,0.275238
63.523987,-0.116155,-0.155936,0.070176
63.554016,-0.185959,0.031697,-0.270221
63.594066,-0.282242,0.164454,0.037411
63.624082,-0.210819,-0.053147,0.351988
63.664120,-0.102777,-0.227433,0.109293
63.694137,-0.075609,-0.155316,-0.129665
63.724162,-0.065249,-0.010536,0.171584
63.764192,-0.095008,-0.093453,0.138798
63.794214,-0.086970,-0.013006,-0.009439
63.824237,0.007854,0.014824,0.072581
63.854258,0.060210,-0.056750,-0.015098
63.894291,-0.048319,-0.134311,-0.059052
63.924292,-0.031460,-0.091304,0.101910
63.954315,0.121811,-0.117440,0.049981
64.004369,-0.221510,-0.020585,-0.208604
64.034392,-0.343316,-0.032043,-0.053679
64.054408,-0.325459,-0.067469,0.121479
64.084430,-0.237917,-0.106783,0.035156
64.134467,-0.241712,-0.008790,-0.198871
64.164489,-0.281474,-0.063462,0.049733
64.194511,-0.271032,0.000332,0.077195
64.224533,-0.238251,0.069808,0.094732
64.264563,-0.145530,-0.037513,-0.067114
64.294586,-0.213480,-0.177181,0.133928
64.324583,-0.280401,-0.058617,0.077235
64.354631,-0.318915,0.179930,0.061342
64.384628,-0.299000,0.118794,0.000998
64.434689,-0.257287,0.080774,0.150305
64.464709,-0.250973,0.081482,-0.068343
64.484711,-0.280916,0.114142,-0.154181
64.524755,-0.433732,0.163779,0.215750
64.564762,-0.271013,0.096562,0.124792
64.594805,-0.198231,0.050227,-0.016799
64.634828,-0.265803,0.104256,-0.033037
64.654843,-0.323697,0.153629,-0.051631
64.694863,-0.372529,0.183619,0.113142
64.724884,-0.303863,0.169208,0.153810
64.754925,-0.262210,0.198846,-0.113545
64.784947,-0.306641,0.149898,-0.149373
64.824978,-0.310155,0.120084,0.177351
64.844991,-0.286131,0.129867,0.259025
64.895030,-0.134575,0.287713,-0.365503
64.935058,-0.168381,0.309489,0.118565
64.955075,-0.087493,0.046221,0.208756
64.995102,-0.075144,-0.155051,-0.200152
65.025124,-0.199722,0.027615,0.059482
65.065157,-0.220328,-0.243637,0.156757
65.095156,-0.194645,-0.166604,-0.032134
65.125185,-0.180669,0.007077,0.110090
65.165208,-0.213316,-0.069034,0.010088
65.195252,-0.163926,-0.178857,0.176214
65.235280,-0.107999,-0.045969,0.173333
65.265302,-0.114937,-0.010070,-0.114343
65.295324,-0.160878,0.009607,-0.001821
65.325346,-0.106995,-0.040219,0.442285
65.365377,0.034061,-0.014168,0.017715
65.395398,-0.087552,0.066622,-0.191626
65.425417,-0.080348,0.010827,0.287673
65.465450,0.048408,-0.157466,0.384816
65.495458,0.054165,-0.107130,-0.095371
65.525486,-0.052059,-0.017734,-0.072450
65.555513,-0.045211,-0.097960,0.316581
65.595520,0.069506,-0.118448,0.167191
65.625562,0.121805,-0.157698,-0.242971
65.655566,0.039081,-0.104719,0.010083
65.695621,0.031612,-0.189676,0.261948
65.725642,0.044001,-0.187522,-0.206445
65.755665,0.027028,-0.166868,-0.097854
65.795696,0.011313,-0.225749,0.208707
65.825718,0.005059,-0.121544,-0.237282
65.855741,0.017262,-0.139941,-0.285724
65.895768,0.009038,-0.286250,0.212516
65.925790,-0.002515,-0.243793,-0.230974
65.955812,-0.031409,-0.012522,-0.300784
65.985835,0.002837,-0.115694,-0.020125
66.015857,0.007912,-0.148622,-0.250487
66.055872,0.003007,0.042235,-0.087860
66.095910,0.002512,-0.043406,-0.130806
66.125914,-0.002728,0.007858,-0.174957
66.165955,0.009372,0.086288,-0.149214
66.195989,-0.003622,0.082954,-0.306929
66.226012,-0.038421,0.125601,-0.075539
66.256034,-0.006369,0.209522,-0.303956
66.286057,0.007510,-0.002731,-0.046670
66.316079,0.037468,-0.049649,-0.363757
66.356109,-0.010053,-0.098874,0.346119
66.386131,-0.023143,0.132289,0.356688
66.416154,-0.111534,0.230375,0.027154
66.466188,-0.036888,0.036094,0.327900
66.496213,0.056319,-0.025261,0.476689
66.526215,0.051251,-0.141882,0.006491
66.556254,0.017216,-0.089254,-0.410444
66.586275,-0.003095,-0.007398,0.528476
66.616297,0.114899,-0.287730,0.650988
66.656331,0.037248,-0.174424,-0.531910
66.696355,-0.055941,0.064553,-0.143914
66.726383,-0.063211,-0.083907,0.385893
66.766414,0.001513,-0.071556,-0.404795
66.796435,0.102839,-0.051021,-0.279546
66.826457,0.224614,-0.365721,-0.067327
66.856479,0.157507,-0.433094,-0.175443
66.886501,0.161024,-0.070212,-0.439546
66.916524,0.253073,-0.079350,-0.225515
66.946546,0.367599,-0.246632,-0.235421
66.986574,0.277055,-0.241378,-0.263549
67.016576,0.210435,-0.158643,0.142552
67.046602,0.156268,-0.020920,0.442967
67.096631,0.340294,-0.127203,0.157514
67.136660,0.481255,-0.161238,0.420679
67.166689,0.360770,-0.145505,0.070081
67.196718,0.188298,-0.076163,-0.260777
67.226675,0.183058,-0.084396,0.423665
67.256703,0.460334,-0.165678,0.286848
67.286724,0.532139,-0.235759,-0.224273
67.316746,0.633775,-0.004877,-0.047122
67.366783,0.475772,-0.014329,0.126616
67.396805,0.360421,-0.119796,-0.085998
67.426827,0.426211,0.103528,-0.340457
67.466857,0.446321,0.200833,0.069470
67.486864,0.395452,0.198868,0.013964
67.516891,0.204257,0.113222,-0.088735
67.556924,0.220393,0.454507,0.047499
67.586947,0.392459,0.139310,0.398757
67.616968,0.392788,-0.232251,0.209447
67.667005,0.182992,-0.032760,0.403172
67.697028,0.164811,0.038439,-0.107772
67.727025,0.089668,0.251051,-0.229963
67.757067,0.064139,0.413082,-0.150728
67.787097,-0.029508,0.436172,0.169261
67.817095,-0.111328,0.240900,-0.042780
67.847125,-0.188231,0.022819,-0.179876
67.897178,0.053198,0.360970,0.102850
67.927182,0.125873,0.091988,0.058326
67.967211,-0.056519,-0.214230,-0.249899
67.997241,-0.033838,-0.008165,0.322264
68.027272,-0.119425,-0.301852,0.468594
68.057294,-0.233427,-0.287761,-0.066890
68.087316,-0.390929,-0.171595,0.145177
68.117339,-0.363301,0.059637,-0.022368
68.147361,-0.476049,-0.404428,0.118136
68.177383,-0.432487,-0.326533,0.026122
68.227422,-0.261229,-0.238033,-0.239516
68.247409,-0.248998,-0.316761,-0.019522
68.297473,-0.318887,-0.261959,-0.052154
68.327493,-0.337352,-0.120144,0.185630
68.357516,-0.351400,-0.382688,-0.362106
68.387538,-0.333206,-0.480332,-0.477463
68.417560,-0.373301,-0.480634,-0.124532
68.457572,-0.409062,-0.143370,-0.043278
68.487613,-0.377006,-0.141614,-0.232914
68.517635,-0.288443,-0.109167,-0.440993
68.567672,-0.222525,-0.230534,-0.099008
68.597694,-0.154326,-0.232917,-0.208571
68.627716,-0.086598,-0.267690,-0.235399
68.667747,-0.107807,0.051892,-0.002324
68.697754,-0.062243,-0.037727,-0.002879
68.717784,-0.050510,-0.180385,-0.166178
68.747805,-0.021595,0.055005,-0.328714
68.797830,-0.129648,0.259936,0.420552
68.827841,-0.007743,0.116292,-0.107275
68.867877,0.101063,0.089198,-0.113661
68.897906,-0.002757,-0.102846,0.287366
68.927935,-0.076017,-0.195246,0.278784
68.957961,-0.134393,-0.062495,0.205958
68.987963,-0.119261,0.146017,-0.083648
69.017993,-0.131247,0.119441,0.121478
69.048027,-0.047315,-0.094366,0.141081
69.078050,-0.022415,0.133344,-0.177154
69.128088,0.058403,0.460919,-0.050120
69.168117,-0.022093,0.032023,0.043821
69.198138,-0.030051,0.015605,0.384310
69.228160,-0.051398,-0.046953,0.110487
69.258183,-0.173886,-0.140679,-0.129724
69.288195,-0.136485,0.361955,0.134227
69.318204,0.007414,0.373087,-0.038796
69.348249,-0.076823,0.066646,-0.183216
69.398288,-0.144937,0.095137,-0.024972
69.438316,0.109007,0.272749,0.397938
69.468339,0.236816,0.316445,-0.185559
69.478319,0.224190,0.141688,-0.215344
69.528384,0.016787,-0.077872,0.192017
69.558405,-0.081292,-0.023379,0.762977
69.588428,-0.065061,-0.071623,-0.328553
69.618451,-0.094844,0.299492,-0.696765
69.658474,-0.072288,0.043575,0.515790
69.688504,-0.103864,-0.184252,0.488783
69.718516,-0.024717,-0.216391,-0.283868
69.748549,-0.001698,0.066229,-0.364101
69.798583,-0.070134,-0.017255,0.405377
69.828605,-0.074546,-0.440928,-0.030185
69.858620,-0.100123,-0.388831,-0.034886
69.888629,-0.124134,-0.238576,0.224303
69.918671,-0.139966,-0.117263,0.078253
69.948694,-0.121045,0.032199,0.172327
69.988698,0.094073,0.030913,-0.116398
70.018747,0.108876,-0.093238,-0.116425
70.048769,0.125612,-0.170678,-0.082673
70.098805,0.179809,-0.225724,0.031326
70.128827,0.264220,0.105324,0.107708
70.158850,0.249604,0.175348,-0.019861
70.188873,0.234027,-0.001896,-0.177343
70.218870,0.193428,0.142197,0.315133
70.248889,0.259399,-0.018702,0.584741
70.278919,0.275244,-0.393258,0.093236
70.328950,0.242618,-0.297090,0.152062
70.368978,0.241878,-0.140498,0.287989
70.399029,0.056320,0.197394,-0.078442
70.429050,-0.005659,0.463044,0.130244
70.459059,0.111387,0.197207,0.232007
70.489092,0.249288,-0.187029,-0.110955
70.519091,0.277662,-0.355166,-0.192214
70.549116,0.303547,-0.006772,-0.044663
70.579150,0.285200,0.273962,0.294776
70.639205,0.093870,-0.076138,-0.376735
70.669226,0.131663,-0.041497,-0.245827
70.699236,0.162815,-0.142209,0.221111
70.729271,0.130992,0.054170,-0.192940
70.759294,0.038356,0.316223,-0.161412
70.789301,0.125457,0.185988,-0.396851
70.819338,0.160481,0.029098,0.207159
70.849361,0.184197,0.005518,0.478152
70.879382,0.022063,0.172266,-0.031276
70.919397,-0.040290,0.106977,-0.083360
70.949427,0.072122,0.154555,0.196671
70.999471,0.002418,-0.187910,0.178956
71.029493,-0.123941,-0.093173,-0.526943
71.059516,-0.191535,-0.001354,0.244975
71.089538,0.195578,0.187384,0.344028
71.119560,0.313737,-0.099157,0.034125
71.149583,0.187028,0.021461,-0.328620
71.189595,0.226108,0.004065,0.279861
71.219606,0.317224,-0.082152,-0.055500
71.249653,0.280812,-0.200069,-0.141254
71.299694,0.024833,-0.237478,-0.145966
71.329715,0.035949,-0.232933,-0.043225
71.359738,0.104917,-0.164577,-0.122138
71.389760,0.122297,-0.308928,-0.247652
71.419783,0.054958,-0.202761,-0.480973
71.449776,-0.047882,-0.108028,-0.079511
71.479815,0.047510,0.105253,0.018629
71.539844,0.187734,-0.175571,-0.274423
71.569873,0.124192,-0.126533,-0.149247
71.599902,0.024237,-0.052585,0.080860
71.629931,-0.036157,-0.017122,0.059636
71.659961,0.040127,-0.018353,0.047075
71.689959,0.081846,-0.094903,-0.112763
71.730011,0.017688,0.052941,0.008692
71.750018,-0.010918,0.182953,0.237626
71.790056,-0.000240,0.272652,0.107520
71.830069,0.063041,0.070213,-0.295013
71.870104,0.071457,0.236237,0.131439
71.900123,0.050639,0.242145,0.152344
71.930159,-0.036234,0.215000,-0.150024
71.960162,0.021244,0.321598,0.196733
71.990203,0.113563,0.223257,0.310347
72.020226,0.123685,0.046353,0.224737
72.060257,0.172026,0.232227,0.491016
72.110278,0.127144,0.156579,-0.172177
72.130293,0.071571,0.122750,0.263272
72.160312,0.025638,-0.102713,0.604103
72.190354,-0.082114,-0.319422,0.171078
72.220376,-0.176565,0.268989,-0.267054
72.260333,-0.287824,0.256697,0.063934
72.290355,-0.352863,-0.022038,0.235580
72.320378,-0.234441,-0.009817,-0.115907
72.350399,0.042580,-0.081480,-0.267964
72.390418,0.265309,-0.028228,-0.033726
72.440466,0.090085,0.121315,0.128210
72.450473,0.040084,0.107203,0.128703
72.500510,-0.034772,0.052636,-0.432361
72.530533,0.075872,-0.085295,0.063683
72.560555,0.191475,-0.299973,0.410693
72.590570,0.180433,-0.368888,0.064066
72.620584,0.139271,-0.377081,-0.271710
72.660629,0.127953,-0.215621,0.206446
72.690651,0.202599,-0.105209,0.391619
72.740669,0.028677,-0.178501,-0.292856
72.760693,-0.107230,-0.270210,-0.230926
72.780718,-0.144471,-0.235368,0.157340
72.830727,-0.095762,-0.146287,0.032001
72.860756,-0.077323,-0.139731,-0.421575
72.890785,-0.179979,0.031380,-0.258170
72.920815,-0.121941,-0.280561,0.387269
72.950844,0.068909,-0.479676,0.224551
72.980865,0.210791,-0.158946,-0.291495
73.030904,-0.122664,-0.114429,0.070027
73.060926,-0.097222,-0.216044,0.461439
73.090948,0.028421,-0.231898,0.098707
73.130976,-0.014131,-0.196870,-0.287293
73.160999,-0.146952,-0.128285,0.152271
73.191021,-0.137931,-0.102994,0.326057
73.231049,-0.035823,-0.098174,0.020012
73.261049,0.138664,-0.014941,-0.124286
73.291096,0.205484,0.264700,0.293074
73.331126,0.029424,0.043269,0.052017
73.361148,-0.058174,-0.143877,0.103288
73.391170,-0.042577,-0.067466,-0.069540
73.431199,0.001501,0.001411,0.206176
73.461221,-0.106060,0.037623,0.084882
73.491242,-0.093350,-0.058394,-0.270531
73.521265,-0.109062,0.194675,-0.061356
73.551288,0.011161,0.411001,0.314223
73.591318,0.006041,0.436525,-0.049161
73.621317,0.010881,0.447314,-0.479574
73.671376,0.268521,0.136609,0.612529
73.701398,0.117305,-0.080007,0.384222
73.731421,-0.051856,0.264515,0.035943
73.761433,0.036237,0.443812,0.020788
73.791465,0.126455,0.268110,0.255387
73.821487,0.069496,0.178775,0.561082
73.851509,-0.060581,0.178611,0.127522
73.891539,-0.151386,0.145331,-0.081514
73.941568,-0.065829,0.097263,0.242663
73.971600,-0.195373,0.069414,-0.227298
74.001595,-0.158939,0.075695,-0.407337
74.031624,0.055721,-0.059498,0.083209
74.061654,0.149945,-0.057855,-0.145285
74.091683,0.119991,0.080846,-0.337356
74.121708,0.214569,-0.013658,0.191635
74.161740,0.047260,-0.271248,-0.063888
74.191763,-0.001603,-0.071871,-0.222491
74.231793,0.038949,-0.194012,-0.150990
74.261810,0.022486,-0.201543,-0.033688
74.291822,-0.088549,-0.089460,-0.048664
74.321847,-0.003224,-0.120760,-0.290948
74.361886,0.093277,-0.380287,0.032665
74.391884,0.071388,-0.427870,0.312860
74.421932,-0.018707,-0.428487,0.024357
74.461962,-0.112338,0.116744,-0.743505
74.491985,0.075264,0.000373,0.327257
74.531994,0.020249,-0.451144,0.034789
74.562037,-0.226588,-0.288483,-0.714624
74.592060,-0.346808,0.042234,-0.490603
74.632088,-0.446002,0.091064,0.604769
74.662110,-0.276456,-0.051547,0.463256
74.692132,-0.140945,-0.286523,-0.366669
74.732158,-0.215952,-0.017907,-0.143251
74.762177,-0.375162,-0.047108,0.801348
74.792179,-0.429705,0.251934,0.279974
74.832238,-0.262590,0.117830,-0.533352
74.862260,-0.288457,0.086886,-0.275866
74.892282,-0.432635,0.022244,0.755045
74.922304,-0.474224,-0.051777,0.399441
74.952327,-0.485139,0.118179,-0.290649
74.992348,-0.408275,0.207138,0.199230
75.022376,-0.353469,0.189305,0.666120
75.052401,-0.176155,0.270579,0.074477
75.092429,-0.159355,0.396226,-0.438126
75.122451,-0.109937,0.306233,0.118288
75.162466,-0.044837,0.123098,0.336339
75.192486,-0.008312,0.188874,-0.547715
75.222501,-0.073508,0.418982,-0.228082
75.252545,-0.059370,0.397801,0.340350
75.292550,-0.139249,0.462381,0.259833
75.322580,-0.050681,0.276502,0.174123
75.352609,-0.176298,0.233193,0.568812
75.392651,-0.178295,0.156806,0.476348
75.432656,-0.251418,0.094566,0.188750
75.462689,-0.279338,0.245812,0.051615
75.492726,-0.155186,0.053190,0.721722
75.522748,-0.101819,-0.110626,0.253811
75.562777,-0.232689,0.087955,-0.322314
75.592781,-0.216273,0.042463,-0.075689
75.622822,-0.080592,-0.191326,0.300182
75.662836,-0.099100,-0.152142,-0.240226
75.692858,-0.144165,-0.056997,-0.402433
75.722879,-0.097486,-0.172987,-0.145616
75.762927,-0.134202,-0.445904,0.267541
75.792948,-0.167026,-0.280223,-0.230734
75.822970,-0.180829,-0.064129,-0.424615
75.852993,-0.057548,0.098434,0.228158
75.893022,0.121663,-0.166733,0.028355
75.933054,0.194694,-0.037407,-0.135528
75.963064,0.264436,-0.146927,0.173738
75.993083,0.286824,-0.336162,0.237084
76.023119,0.216021,-0.326535,0.036688
76.063149,0.329664,-0.194233,0.086705
76.093171,0.322595,-0.206640,0.038065
76.123193,0.181064,-0.075235,0.012204
76.153216,0.053773,0.024162,-0.108810
76.193243,0.221977,-0.068036,0.239996
76.233273,0.311963,-0.125725,-0.300144
76.253290,0.363537,-0.016822,-0.204551
76.293296,0.346579,-0.009230,0.053491
76.323341,0.298118,-0.066107,-0.039867
76.373364,0.189528,-0.138950,-0.156371
76.403389,0.212278,-0.127828,-0.082625
76.433418,0.273432,0.238924,-0.044445
76.463417,0.378317,0.539677,0.108153
76.503474,0.380023,0.443678,-0.405585
76.523488,0.399226,0.352733,-0.503867
76.553501,0.461425,0.216001,0.207438
76.583532,0.501670,0.030689,0.284077
76.613555,0.313272,-0.012196,-0.196169
76.663593,0.089814,-0.349943,-0.035562
76.703621,-0.101612,-0.099534,0.291904
76.733644,-0.150635,0.103985,0.088042
76.763666,-0.219790,0.196003,-0.347293
76.793673,-0.315016,0.165227,0.059300
76.823708,-0.262465,0.201768,0.543167
76.863718,-0.094529,0.355999,-0.066189
76.893747,-0.059432,0.228614,-0.258488
76.923778,0.031288,0.191232,0.440951
76.963815,0.144496,0.003536,0.311556
76.993837,0.075746,-0.010582,-0.262078
77.023860,0.110641,0.158702,-0.146237
77.053881,0.094601,0.049005,0.084811
77.083904,-0.064597,0.076380,-0.106388
77.123932,-0.122806,0.006819,0.123603
77.163962,-0.140183,0.066565,0.068385
77.193985,-0.173596,0.076310,0.063705
77.223929,-0.071882,0.137901,-0.038196
77.263953,0.144363,0.262521,0.010207
77.293966,0.117488,0.381680,0.037990
77.324000,0.177724,0.270200,0.097715
77.353999,0.152908,0.174207,0.104360
77.394055,0.210556,0.171349,0.256004
77.424061,0.247262,0.297011,0.260312
77.454084,0.084728,0.096048,0.002356
77.484123,-0.085275,-0.154406,0.144639
77.524152,-0.002653,-0.104025,0.209106
77.564175,0.200782,-0.131689,-0.201881
77.604209,0.297757,-0.106893,0.093015
77.624202,0.246310,-0.170775,0.221646
77.664230,0.113001,-0.096037,-0.156102
77.694267,0.220296,0.002542,-0.129680
77.734307,0.259121,-0.124324,0.044696
77.754321,0.217015,-0.049903,0.049654
77.794351,-0.030503,-0.055562,-0.169633
77.824373,0.002371,-0.116691,0.037791
77.854396,0.143760,-0.242253,0.264663
77.904432,0.146164,-0.152858,0.062462
77.934454,0.003845,0.109539,-0.128364
77.964477,-0.000755,0.049944,0.083116
77.994498,0.139344,-0.020096,0.418469
78.034510,0.207429,-0.232593,-0.159003
78.064539,0.015076,-0.064434,-0.185240
78.094557,0.063403,-0.290216,0.422135
78.124589,0.076766,-0.200535,0.509026
78.164625,0.067973,0.068184,-0.175181
78.194648,0.040934,0.080042,-0.569011
78.234676,0.245753,-0.216909,0.646856
78.264698,0.231197,-0.301357,0.528536
78.294721,0.069801,0.050590,-0.450819
78.324722,0.096873,0.258640,-0.538414
78.364773,0.290864,0.048265,0.594705
78.394795,0.086700,-0.107444,0.035980
78.424817,-0.089808,0.353667,-0.471833
78.464848,0.143015,0.301106,0.131757
78.494846,0.168410,0.028930,0.345829
78.524869,0.084818,-0.021833,-0.203260
78.554898,-0.009577,0.160196,-0.326381
78.584926,0.135199,0.278535,0.099323
78.624962,0.135451,-0.006857,0.052997
78.654961,0.017972,0.210016,-0.246751
78.684989,0.002241,0.427711,-0.150757
78.725040,0.038996,0.557523,0.124231
78.775078,-0.065226,0.395865,-0.192804
78.795071,-0.005113,0.416735,0.101831
78.805077,0.052068,0.343403,0.241746
78.865141,0.070043,0.138764,-0.352355
78.895162,0.015033,0.173783,0.340291
78.925163,0.082210,0.029335,0.295329
78.965217,-0.120740,0.040697,0.046164
78.995233,-0.104523,0.079690,-0.023388
79.025260,-0.003211,0.142320,-0.151446
79.065275,-0.026843,0.097606,-0.290283
79.095302,0.078680,0.331875,0.063923
79.125331,0.225572,0.148005,0.154226
79.165336,0.195799,-0.228676,-0.258666
79.195385,0.210784,-0.272065,-0.141126
79.225395,0.251995,-0.243266,0.479847
79.265439,0.093010,-0.525411,-0.021956
79.295435,-0.062785,-0.435958,-0.222789
79.325482,0.010430,-0.341979,0.015171
79.345497,-0.007380,-0.359697,0.189656
79.405540,-0.209597,0.066748,0.027556
79.425557,-0.155024,0.186943,0.093086
79.465580,0.028925,-0.018071,-0.075416
79.495607,0.150320,-0.169397,-0.000772
79.525630,0.151172,-0.043042,-0.013345
79.555651,0.050522,-0.214078,0.249916
79.595667,0.114621,-0.233810,0.095801
79.615696,0.051983,-0.205800,-0.059991
79.665735,-0.177145,-0.134045,0.030005
